Product_1,Product_Name,Year,Category,Age,Weight
1934,HOT WATER,2016,OTHER,21,37630.00
1936,BB'S OR PELLETS,2016,OTHER,11,6087.00
2300,SCHOOL EQUIPMENT,2016,ASSORTED EQUIPMENT,9,1136.00
2640,ORAL HYGIENE PRODUCTS,2016,PERSONAL CARE ITEMS,2.5,284.00
3200,"WATER TUBING (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,23,5089.00
3202,PEDAL-POWERED ADULT VEHICLES (THREE OR MORE WHEELS),2016,SPORTS AND RECREATION,64,585.00
3203,"SKEET SHOOTING (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,45,476.00
3215,MOPEDS OR POWER-ASSISTED CYCLES,2016,SPORTS AND RECREATION,32,15559.00
3216,"ROLLER SKATING (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,12,42045.00
3217,"SKATING (ACTIVITY, APPAREL OR EQUIPMENT) NOT SPECIFIED",2016,SPORTS AND RECREATION,12,6609.00
3218,CHARCOAL OR WOOD-BURNING GRILLS,2016,SPORTS AND RECREATION,25,1329.00
3219,OTHER PLAYGROUND EQUIPMENT,2016,SPORTS AND RECREATION,7,24294.00
3221,ABOVE-GROUND SWIMMING POOLS (EXCL PORTABLE POOLS),2016,SPORTS AND RECREATION,16,1628.00
3222,"BADMINTON (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,16,1829.00
3223,"FISHING (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,36,68957.00
3229,ELECTRIC GRILLS,2016,SPORTS AND RECREATION,18,320.00
3230,KEROSENE GRILLS OR STOVES,2016,SPORTS AND RECREATION,56,15.00
3233,OTHER GRILLS OR STOVES,2016,SPORTS AND RECREATION,37,1154.00
3234,"RUGBY (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,19,13215.00
3235,"OTHER BALL SPORTS (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,13,37037.00
3236,"BALL SPORTS (ACTIVITY, APPAREL OR EQUIPMENT), N.S.",2016,SPORTS AND RECREATION,12,10081.00
3245,"STREET HOCKEY (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,14,1956.00
3246,SWINGS OR SWING SETS,2016,SPORTS AND RECREATION,7,47656.00
3248,GAS OR LP GRILLS OR STOVES (FOR OUTDOOR USE),2016,SPORTS AND RECREATION,33.5,3642.00
3249,"GRILLS, NOT SPECIFIED",2016,SPORTS AND RECREATION,34,10568.00
3250,PORTABLE FOOD OR BEVERAGE COOLERS,2016,SPORTS AND RECREATION,41,4769.00
3251,BUILT-IN SWIMMING POOLS,2016,SPORTS AND RECREATION,11,23734.00
3252,SLEEPING BAGS,2016,SPORTS AND RECREATION,35,359.00
3254,"CHEERLEADING (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,14,33655.00
3255,"ICE SKATING (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,14,18907.00
3256,"SQUASH, RACQUET BALL OR PADDLE BALL",2016,SPORTS AND RECREATION,37,2952.00
3257,"MARTIAL ARTS (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,21,29894.00
3259,GO-CARTS,2016,SPORTS AND RECREATION,14,10302.00
3260,"FENCING (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,15,331.00
3261,"SHUFFLEBOARD (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,79,891.00
3262,SWIMMING POOL EQUIPMENT,2016,SPORTS AND RECREATION,12.5,3290.00
3265,"WEIGHT LIFTING (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,26,112295.00
3272,"HOCKEY (ACTIVITY, APPAREL OR EQUIPMENT), NOT SPECIFIED",2016,SPORTS AND RECREATION,16,19088.00
3273,"PLAYGROUND EQUIPMENT, NOT SPECIFIED",2016,SPORTS AND RECREATION,6,30286.00
3274,"SWIMMING (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,12,107566.00
3276,"WATER POLO (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,16,660.00
3277,EXERCISE EQUIPMENT,2016,SPORTS AND RECREATION,29,61572.00
3278,"DANCING (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,17,54766.00
3279,FLOTATION TOYS (EXCL OFFICIAL LIFE-SAVING DEVICES),2016,SPORTS AND RECREATION,5,1252.00
3282,"CURLING (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,27,16.00
3283,"SNOW SKIING (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,23,17904.00
3284,"TENNIS (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,39,21233.00
3285,ALL TERRAIN VEHICLES ATV (THREE WHEELS/OFF-ROAD ONLY),2016,SPORTS AND RECREATION,25,1366.00
3286,ALL TERRAIN VEHICLES ATV (FOUR WHEELS/OFF ROAD ONLY),2016,SPORTS AND RECREATION,23,80575.00
3287,ALL TERRAIN VEHICLES ATV (# OF WHEELS UNSPECIFIED/OFF ROAD),2016,SPORTS AND RECREATION,24,28968.00
3288,DUNE BUGGIES/BEACH BUGGIES,2016,SPORTS AND RECREATION,28,712.00
3289,"DARTS, FOR INDOOR USE (ACTIVITY OR EQUIPMENT)",2016,SPORTS AND RECREATION,28,533.00
3290,"DARTS, LAWN (ACTIVITY OR EQUIPMENT)",2016,SPORTS AND RECREATION,57,90.00
3291,"DARTS, NOT OTHERWISE SPECIFIED (N.O.S.)",2016,SPORTS AND RECREATION,10,303.00
3293,"WATER SLIDES, NOT ELSEWHERE CLASSIFIED",2016,SPORTS AND RECREATION,10,2392.00
3294,"WATER SLIDES, BACKYARD/HOME (NOT SWIMMING POOL SLIDES)",2016,SPORTS AND RECREATION,12,7852.00
3295,"WATER SLIDES, PUBLIC (STATIONARY AMUSEMENT RIDES)",2016,SPORTS AND RECREATION,11,6374.00
3296,ALL TERR. VEH. ATV (MORE THAN 4 WHEELS; EXCLUSIVELY OFF-RD.,2016,SPORTS AND RECREATION,27,408.00
3297,"IN-LINE SKATING (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,12,8427.00
3299,"EXERCISE (ACTIVITY OR APPAREL, W/O EQUIP)",2016,SPORTS AND RECREATION,33,312622.00
4002,"BEDDING, NOT SPECIFIED",2016,HOUSEHOLD FIXTURES,67,321.00
4004,MIRRORS OR MIRROR GLASS,2016,HOUSEHOLD FIXTURES,21,22307.00
4005,FILTERS,2016,HOUSEHOLD FIXTURES,46.5,759.00
4008,NONELECTRIC BLANKETS,2016,HOUSEHOLD FIXTURES,27,3710.00
4009,NONBABY MATTRESSES,2016,HOUSEHOLD FIXTURES,37.5,4286.00
4010,"MATTRESSES, NOT SPECIFIED",2016,HOUSEHOLD FIXTURES,39,12288.00
4011,INFLATABLE FURNITURE,2016,HOUSEHOLD FIXTURES,25,2198.00
4013,OTHER FURNITURE,2016,HOUSEHOLD FIXTURES,46,1163.00
4014,"FURNITURE, NOT SPECIFIED",2016,HOUSEHOLD FIXTURES,39,98034.00
4016,BEACH CHAIRS OR FOLDING CHAIRS,2016,HOUSEHOLD FIXTURES,23.5,7734.00
4025,BARSTOOLS OR KITCHEN STOOLS,2016,HOUSEHOLD FIXTURES,25,18773.00
4030,"BATHTUB OR SHOWER ENCLOSURES, NOT SPECIFIED",2016,HOUSEHOLD FIXTURES,32,3403.00
4039,OTHER ELECTRIC LIGHTING EQUIPMENT,2016,HOUSEHOLD FIXTURES,27.5,1155.00
4041,"ELECTRIC LIGHTING EQUIPMENT, NOT SPECIFIED",2016,HOUSEHOLD FIXTURES,30,4325.00
4042,"LIGHTING EQUIPMENT, NOT SPECIFIED",2016,HOUSEHOLD FIXTURES,55,582.00
4045,FABRICS (NOT PART OF FINISHED ITEM),2016,HOUSEHOLD FIXTURES,27.5,391.00
4047,"BOOKS, MAGAZINES, ALBUMS OR SCRAPBOOKS",2016,HOUSEHOLD FIXTURES,17,6651.00
4050,PILLOWS,2016,HOUSEHOLD FIXTURES,14,7642.00
4051,SHEETS OR PILLOWCASES,2016,HOUSEHOLD FIXTURES,53.5,6285.00
4054,OTHER BEDDING,2016,HOUSEHOLD FIXTURES,25,652.00
4055,"DRAPERY OR CURTAIN RODS, HOOKS OR RINGS",2016,HOUSEHOLD FIXTURES,9,3088.00
4056,"CABINETS, RACKS, ROOM DIVIDERS AND SHELVES, NEC",2016,HOUSEHOLD FIXTURES,28,126932.00
4057,"TABLES (EXCL.  BABY CHANGING TABLES, BILLIARD OR POOL TABLES",2016,HOUSEHOLD FIXTURES,8,256664.00
4058,"BARS AND BAR ACCESSORIES, NOT ELSEWHERE CLASSIFIED",2016,HOUSEHOLD FIXTURES,35,1101.00
4060,FUEL-BURNING LIGHTING EQUIPMENT,2016,HOUSEHOLD FIXTURES,22,575.00
4061,ELECTRIC OUTLETS OR RECEPTACLES,2016,HOUSEHOLD FIXTURES,9,1988.00
4062,ELECTRIC WIRE OR WIRING SYSTEMS (EXCL PANELBOARDS RECEPT,2016,HOUSEHOLD FIXTURES,30,3747.00
4063,"PANELBOARDS, CIRCUIT BREAKERS, GFCI""S, OR FUSES",2016,HOUSEHOLD FIXTURES,39,1068.00
4064,FUTONS,2016,HOUSEHOLD FIXTURES,6,2233.00
4065,"CLOCKS, ELECTRIC OR BATTERY OPERATED",2016,HOUSEHOLD FIXTURES,46.5,721.00
4066,"SCALES, ELECTRIC/BATTERY OPERATED (EXCLUD. BABY SCALES)",2016,HOUSEHOLD FIXTURES,80,427.00
4067,"CLOCKS, NOT ELEC. OR BATTERY OR NOT SPECIFIED",2016,HOUSEHOLD FIXTURES,45.5,1636.00
4068,"SCALES, NOT ELEC. OR BATTERY OR NOT SPECIFIED",2016,HOUSEHOLD FIXTURES,77,2573.00
4069,COTS,2016,HOUSEHOLD FIXTURES,34.5,1382.00
4070,"FLOOR LAMPS OR TABLE LAMPS, HALOGEN",2016,HOUSEHOLD FIXTURES,96,16.00
4071,"FLOOR LAMPS OR TABLE LAMPS, ELECTRIC (EXCL HALOGEN)",2016,HOUSEHOLD FIXTURES,19,6841.00
4074,"CHAIRS, OTHER OR NOT SPECIFIED",2016,HOUSEHOLD FIXTURES,40,334257.00
4075,BED RAILS,2016,HOUSEHOLD FIXTURES,13.5,6214.00
4076,"BEDS OR BEDFRAMES, OTHER OR NOT SPECIFIED",2016,HOUSEHOLD FIXTURES,33,682584.00
4077,EXTENSION OR STRAIGHT LADDERS,2016,HOUSEHOLD FIXTURES,49,4059.00
4078,"LADDERS, OTHER OR NOT SPECIFIED",2016,HOUSEHOLD FIXTURES,51,163786.00
4079,"FOOTSTOOLS, OTTOMANS OR HASSOCKS",2016,HOUSEHOLD FIXTURES,13,7273.00
4080,"STOOLS, OTHER OR NOT SPECIFIED",2016,HOUSEHOLD FIXTURES,40,26258.00
4081,"CORDS, ELECTRICAL, OTHER OR NOT SPECIFIED",2016,HOUSEHOLD FIXTURES,55.5,7860.00
4082,TODDLER BEDS,2016,HOUSEHOLD FIXTURES,2,706.00
4083,SURGE SUPPRESSORS OR POWER STRIPS,2016,HOUSEHOLD FIXTURES,15,21.00
4084,RESIDENTIAL ALTERNATIVE ENERGY SYSTEMS FOR ON-SITE POWER GEN,2016,HOUSEHOLD FIXTURES,65,64.00
4802,"STRAPS, NON-STRETCH, OTHER, OR NOT SPECIFIED",2016,HOUSEHOLD FIXTURES,53,3042.00
5001,OTHER TOY WEAPONS (PROJECTILE),2016,TOYS,8.5,255.00
5005,"RIDING TOYS, NOT SPECIFIED",2016,TOYS,2,2609.00
5006,OTHER TOY GUNS,2016,TOYS,9.5,1075.00
5007,"TOY WEAPONS, NOT SPECIFIED",2016,TOYS,12,15.00
5010,CRAYONS OR CHALK,2016,TOYS,3,3371.00
5011,"BOOK BAGS OR BACK CARRIERS (EXC. BABY CARR. LUGGAGE, CAM",2016,TOYS,16,11666.00
5015,"TOY CAPS, CAP TOYS OR CAP GUNS",2016,TOYS,13,90.00
5016,"BALLS, OTHER OR NOT SPECIFIED",2016,TOYS,8,19013.00
5017,FLYING DISCS AND BOOMERANGS,2016,TOYS,19,9138.00
5018,DOLL HOUSES AND OTHER PLAY SCENES,2016,TOYS,4,1332.00
5019,GAMES OR GAME PARTS (EXCL MARBLES & COMPUTER GAMES),2016,TOYS,15.5,5835.00
5020,"PRETEND ELECTRONICS, TOOLS, HOUSEWARES & APPLIANCES",2016,TOYS,3,3161.00
5021,TOY VEHICLES (EXCLUDING RIDING TOYS),2016,TOYS,4,13270.00
5029,"CAMPING EQUIPMENT (EXCL. TRAILERS, LIGHTING EQUIPMENT,",2016,SPORTS AND RECREATION,36,4330.00
5030,"TRACK & FIELD (ACT., APPAREL, EQP.; EX.  JOG, RUN FIT)",2016,SPORTS AND RECREATION,15,32249.00
5031,"SNOWBOARDING (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,19,17639.00
5032,"ROLLER HOCKEY (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,16,1078.00
5033,MOUNTAIN OR ALL-TERRAIN BICYCLES AND ACCESSORIES,2016,SPORTS AND RECREATION,34,8891.00
5034,"SOFTBALL (ACTIVITY, APPAREL OR EQUIPMENT)",2016,SPORTS AND RECREATION,16,85733.00
5035,"MINIBIKES, POWERED",2016,SPORTS AND RECREATION,21,1617.00
5036,"TWO-WHEELED, POWERED, OFF-ROAD VEHICLES",2016,SPORTS AND RECREATION,21,54681.00
5037,HAMMOCKS,2016,SPORTS AND RECREATION,9,3796.00
5040,"BICYCLES AND ACCESSORIES, (EXCL.MOUNTAIN OR ALL-TERRAIN)",2016,SPORTS AND RECREATION,20,454013.00
5041,"BASEBALL (ACTIVITY, APPAREL OR EQUIPMENT; EXCL SOFTBALL)",2016,SPORTS AND RECREATION,13,120986.00
5042,"SCOOTERS / SKATEBOARDS, POWERED",2016,SPORTS AND RECREATION,13,33696.00
5043,PORTABLE SWIMMING POOLS,2016,SPORTS AND RECREATION,5,1572.00
5044,UTILITY VEHICLES UTV,2016,SPORTS AND RECREATION,20,2419.00
5555,< 5 POISONINGS - NO OTHER CODE,2016,OTHER,1,1198.00
106,ELECTRIC CLOTHES DRYERS WITHOUT WASHERS,2015,HOUSEHOLD APPLIANCES,36.5,736.00
107,GAS CLOTHES DRYERS WITHOUT WASHERS,2015,HOUSEHOLD APPLIANCES,6,588.00
110,ELECTRIC HEATING PADS,2015,HOUSEHOLD APPLIANCES,56,2775.00
112,SEWING MACHINES OR ACCESSORIES,2015,HOUSEHOLD APPLIANCES,52,3734.00
113,FLOOR BUFFERS OR WAXERS,2015,HOUSEHOLD APPLIANCES,52.5,810.00
114,RUG SHAMPOOERS,2015,HOUSEHOLD APPLIANCES,48,793.00
115,VACUUM CLEANERS,2015,HOUSEHOLD APPLIANCES,51,16945.00
116,ELECTRIC BROOMS,2015,HOUSEHOLD APPLIANCES,76,16.00
118,GAS WATER HEATERS,2015,HOUSEHOLD APPLIANCES,12,790.00
119,ELECTRIC WATER HEATERS,2015,HOUSEHOLD APPLIANCES,44,15.00
125,WATER SOFTENERS OR CONDITIONERS (APPLIANCES),2015,HOUSEHOLD APPLIANCES,62,83.00
127,"CLOTHES DRYERS, NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,37,5793.00
131,"PROPANE, LP OR BUTANE GAS TANKS OR FITTINGS",2015,HOUSEHOLD APPLIANCES,39,2444.00
132,ELECTRIC BLANKETS OR SHEETS,2015,HOUSEHOLD APPLIANCES,81,155.00
133,OTHER WATER HEATERS,2015,HOUSEHOLD APPLIANCES,31,129.00
134,"WATER HEATERS, NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,45,2795.00
136,DRINKING FOUNTAINS,2015,HOUSEHOLD APPLIANCES,11.5,1867.00
137,AUTOMATIC DOORS OR DOOR OPENERS,2015,HOUSEHOLD APPLIANCES,45.5,2340.00
138,AUTOMATIC GARAGE DOORS OR DOOR OPENERS,2015,HOUSEHOLD APPLIANCES,48,1793.00
139,INCINERATORS,2015,HOUSEHOLD APPLIANCES,24,16.00
140,"WASHING MACHINES, OTHER OR NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,43,12830.00
212,ELECTRIC CORN POPPERS,2015,HOUSEHOLD APPLIANCES,3,5.00
213,ELECTRIC CAN OPENERS,2015,HOUSEHOLD APPLIANCES,60,98.00
214,DISHWASHERS,2015,HOUSEHOLD APPLIANCES,47,6808.00
215,ELECTRIC BLENDERS,2015,HOUSEHOLD APPLIANCES,33,9265.00
216,"ELECTRIC COUNTER-TOP OVENS, BROILERS OR TOASTER OVENS",2015,HOUSEHOLD APPLIANCES,31.5,366.00
217,ELECTRIC COFFEE MAKERS OR TEAPOTS,2015,HOUSEHOLD APPLIANCES,42,537.00
218,ELECTRIC OR BATTERY-POWERED KNIVES,2015,HOUSEHOLD APPLIANCES,57,176.00
219,ELECTRIC DEEP FRYERS,2015,HOUSEHOLD APPLIANCES,37,719.00
221,FOOD WARMERS,2015,HOUSEHOLD APPLIANCES,4,75.00
222,ELECTRIC FRYING PANS AND SKILLETS,2015,HOUSEHOLD APPLIANCES,33,149.00
223,ELECTRIC GRIDDLES,2015,HOUSEHOLD APPLIANCES,2,16.00
224,HOT PLATES,2015,HOUSEHOLD APPLIANCES,3,111.00
227,ICE MAKERS (SEPARATE FROM REFRIGERATORS),2015,HOUSEHOLD APPLIANCES,42,569.00
231,ELECTRIC MIXERS,2015,HOUSEHOLD APPLIANCES,40,870.00
234,TOASTERS,2015,HOUSEHOLD APPLIANCES,31,496.00
235,ELECTRIC WAFFLE IRONS,2015,HOUSEHOLD APPLIANCES,14.5,63.00
236,FAUCET WATER HEATERS,2015,HOUSEHOLD APPLIANCES,44,79.00
237,GARBAGE DISPOSERS,2015,HOUSEHOLD APPLIANCES,46,587.00
240,ELECTRIC KNIFE SHARPENERS,2015,HOUSEHOLD APPLIANCES,87,16.00
252,TRASH COMPACTORS,2015,HOUSEHOLD APPLIANCES,32.5,275.00
255,CLOTHES STEAMERS,2015,HOUSEHOLD APPLIANCES,27,80.00
263,FREEZERS (SEPARATE FROM REFRIGERATORS),2015,HOUSEHOLD APPLIANCES,41,5425.00
264,MICROWAVE OVENS,2015,HOUSEHOLD APPLIANCES,17,6520.00
268,SLOW COOKERS,2015,HOUSEHOLD APPLIANCES,27,1453.00
269,ELECTRIC KETTLES OR HOT POTS,2015,HOUSEHOLD APPLIANCES,27,421.00
270,ICE CRUSHERS,2015,HOUSEHOLD APPLIANCES,72,15.00
271,JUICERS,2015,HOUSEHOLD APPLIANCES,29,168.00
275,FOOD PROCESSORS,2015,HOUSEHOLD APPLIANCES,43,3189.00
276,REFRIGERATORS,2015,HOUSEHOLD APPLIANCES,39,36856.00
277,CLOTHING IRONS,2015,HOUSEHOLD APPLIANCES,2,5226.00
278,ELECTRIC RANGES OR OVENS (EXCL COUNTER-TOP OVENS),2015,HOUSEHOLD APPLIANCES,21,3525.00
279,GAS RANGES OR OVENS,2015,HOUSEHOLD APPLIANCES,27.5,2390.00
280,OTHER RANGES OR OVENS,2015,HOUSEHOLD APPLIANCES,40,70.00
281,"RANGES OR OVENS, NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,29,26665.00
304,HUMIDIFIERS,2015,HOUSEHOLD APPLIANCES,1.5,541.00
305,VAPORIZERS,2015,HOUSEHOLD APPLIANCES,7.5,92.00
306,DEHUMIDIFIERS,2015,HOUSEHOLD APPLIANCES,52,377.00
307,AIR PURIFIERS,2015,HOUSEHOLD APPLIANCES,23.5,91.00
308,BOILERS,2015,HOUSEHOLD APPLIANCES,38,1134.00
310,GAS FURNACES,2015,HOUSEHOLD APPLIANCES,36.5,1180.00
312,ELECTRIC BASEBOARD HEATERS,2015,HOUSEHOLD APPLIANCES,9.5,736.00
316,"WOOD BURNING FIREPLACES, FACTORY BUILT",2015,HOUSEHOLD APPLIANCES,29,231.00
322,"FURNACES, OTHER OR NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,40,2659.00
334,"GAS-BURNING FIREPLACES, FACTORY BUILT",2015,HOUSEHOLD APPLIANCES,1.5,324.00
336,BUILT-IN FIREPLACES,2015,HOUSEHOLD APPLIANCES,3,2658.00
340,THERMOSTATS (FOR HEATING OR COOLING SYSTEMS),2015,HOUSEHOLD APPLIANCES,53,265.00
342,"FIREPLACES, NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,4,8605.00
346,"ELECTRIC FIREPLACES, FACTORY BUILT",2015,HOUSEHOLD APPLIANCES,2,237.00
348,PORTABLE ELECTRIC HEATERS,2015,HOUSEHOLD APPLIANCES,38,2181.00
365,HEAT PUMPS,2015,HOUSEHOLD APPLIANCES,42.5,187.00
367,COAL OR WOOD-BURNING STOVES,2015,HOUSEHOLD APPLIANCES,33.5,3768.00
371,DUCTWORK FOR HEATING OR COOLING SYSTEMS,2015,HOUSEHOLD APPLIANCES,24,5447.00
372,"BRICK, STONE OR MASONRY CHIMNEYS",2015,HOUSEHOLD APPLIANCES,11.5,22.00
373,"METAL CHIMNEYS, STOVEPIPES OR FLUES",2015,HOUSEHOLD APPLIANCES,50,388.00
374,PIPES (EXCLUDING SMOKING PIPES),2015,HOUSEHOLD APPLIANCES,30,23066.00
378,"CHIMNEYS, NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,43,663.00
379,RADIATORS (EXCLUDING VEHICLE RADIATORS),2015,HOUSEHOLD APPLIANCES,11,5604.00
380,FANS,2015,HOUSEHOLD APPLIANCES,28,14343.00
381,AIR CONDITIONERS,2015,HOUSEHOLD APPLIANCES,39,13635.00
384,FLOOR FURNACES (BUILT INTO FLOOR),2015,HOUSEHOLD APPLIANCES,53,64.00
388,"ELECTRIC HEATERS, NOT ELSEWHERE CLASSIFIED",2015,HOUSEHOLD APPLIANCES,32,723.00
391,PORTABLE GAS OR LP HEATERS,2015,HOUSEHOLD APPLIANCES,42,411.00
392,"GAS OR LP HEATERS, OTHER OR NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,40,1204.00
393,"HEATERS OR HEATING SYSTEMS, OTHER OR NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,23,7879.00
394,OUTDOOR PATIO HEATERS OR FIREPITS (MANUFACTURED),2015,HOUSEHOLD APPLIANCES,26,4118.00
399,KEROSENE OR OIL HEATERS,2015,HOUSEHOLD APPLIANCES,47.5,646.00
401,NONELECTRIC CAN OPENERS,2015,HOUSEHOLD APPLIANCES,1,83.00
405,UNPOWERED COFFEE MAKERS OR TEAPOTS,2015,HOUSEHOLD APPLIANCES,1,115.00
408,IRONING BOARDS OR COVERS,2015,HOUSEHOLD APPLIANCES,63,553.00
412,PRESSURE COOKERS OR CANNERS,2015,HOUSEHOLD APPLIANCES,40,2307.00
413,"WASTE CONTAINERS, TRASH BASKETS OR REFUSE BINS",2015,HOUSEHOLD APPLIANCES,48,37141.00
416,CORKSCREWS,2015,HOUSEHOLD APPLIANCES,37.5,32.00
417,FLATWARE (EXCL. KNIVES),2015,HOUSEHOLD APPLIANCES,9.5,5342.00
419,"TIE RACKS, BELT RACKS OR OTHER CLOTHES HANGERS",2015,HOUSEHOLD APPLIANCES,13,5083.00
420,MANUAL SCISSORS,2015,HOUSEHOLD APPLIANCES,19,9627.00
422,BOTTLE OPENERS,2015,HOUSEHOLD APPLIANCES,32.5,204.00
427,ICE PICKS,2015,HOUSEHOLD APPLIANCES,53.5,249.00
428,"KITCHEN GADGETS, NOT ELSEWHERE CLASSIFIED",2015,HOUSEHOLD APPLIANCES,14,10746.00
429,FOOD SKEWERS,2015,HOUSEHOLD APPLIANCES,33.5,431.00
431,TOOTHPICKS OR HORS D'OEUVRES PICKS,2015,HOUSEHOLD APPLIANCES,26,7473.00
432,TRAYS (EXCL. FOOD WARMERS),2015,HOUSEHOLD APPLIANCES,43,2315.00
434,DOORSTOPS,2015,HOUSEHOLD APPLIANCES,5,1092.00
435,"KITCHEN MIXING BOWLS, CANISTERS OR SIMILAR CONTAINERS",2015,HOUSEHOLD APPLIANCES,19,1356.00
436,"POTHOLDERS, OVEN MITTS OR HOT PADS",2015,HOUSEHOLD APPLIANCES,21,346.00
438,LAUNDRY BASKETS,2015,HOUSEHOLD APPLIANCES,37.5,12496.00
443,DRINKING STRAWS,2015,HOUSEHOLD APPLIANCES,4,3044.00
444,"KNIFE SHARPENERS, NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,36,648.00
450,"SCISSORS, NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,22,10436.00
452,"COFFEE MAKERS OR TEAPOTS, NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,39.5,2390.00
453,"CAN OPENERS, NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,25,1207.00
460,METAL COOKWARE (NONELECTRIC),2015,HOUSEHOLD APPLIANCES,34,4911.00
461,NONMETAL COOKWARE (NONELECTRIC),2015,HOUSEHOLD APPLIANCES,38.5,1802.00
462,CHAFING DISHES OR FONDUE POTS,2015,HOUSEHOLD APPLIANCES,30,17.00
463,"CANDLES, CANDLESTICKS AND OTHER CANDLE HOLDERS",2015,HOUSEHOLD APPLIANCES,21.5,6474.00
464,"KNIVES, NOT ELSEWHERE CLASSIFIED",2015,HOUSEHOLD APPLIANCES,31,320987.00
465,OTHER COOKWARE,2015,HOUSEHOLD APPLIANCES,33,2042.00
466,"COOKWARE, NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,34.5,23094.00
469,SLICERS AND CHOPPERS,2015,HOUSEHOLD APPLIANCES,42,24569.00
471,FOOD GRINDERS,2015,HOUSEHOLD APPLIANCES,41,829.00
474,TABLEWARE AND ACCESSORIES,2015,HOUSEHOLD APPLIANCES,25,74453.00
477,THERMOMETERS (EXCLUDING MEDICAL THERMOMETERS),2015,HOUSEHOLD APPLIANCES,9,475.00
478,"DRINKING GLASSES, CUPS, AND MUGS",2015,HOUSEHOLD APPLIANCES,28,54866.00
480,MANUAL CLEANING EQUIPMENT (EXCL. BUCKETS AND PAILS),2015,HOUSEHOLD APPLIANCES,38,29355.00
481,BREAD MAKING MACHINES,2015,HOUSEHOLD APPLIANCES,44,32.00
482,"APPLIANCES, OTHER AND NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,34,1763.00
519,TELEVISION TABLES OR STANDS,2015,HOUSEHOLD APPLIANCES,4,9936.00
529,"TELESCOPES, BINOCULARS, MICROSCOPES, MAGNIFYING GLASSES",2015,HOUSEHOLD APPLIANCES,5.5,275.00
531,RECORDING TAPES,2015,HOUSEHOLD APPLIANCES,38.5,30.00
533,LAPIDARY EQUIPMENT,2015,HOUSEHOLD APPLIANCES,43,75.00
536,PHOTOGRAPHIC EQUIPMENT,2015,HOUSEHOLD APPLIANCES,33.5,1439.00
545,AMATEUR TWO-WAY RADIOS,2015,HOUSEHOLD APPLIANCES,6.5,253.00
546,STEREO OR HI-FI COMPONENTS OR ACCESSORIES,2015,HOUSEHOLD APPLIANCES,18,13014.00
547,"SOUND RECORDING OR RECEIVING EQUIPMENT, NOT SPECIFIED",2015,HOUSEHOLD APPLIANCES,29,129.00
549,PROJECTORS,2015,HOUSEHOLD APPLIANCES,21,225.00
550,TELEPHONES OR TELEPHONE ACCESSORIES,2015,HOUSEHOLD APPLIANCES,30,19296.00
